mun_upp,CNPJ,TELEFONE,CIDADE,ESTADO,ENDERECO,PRODUTO,CREDENCIADO,BAIRRO,RAMO_ATIVIDADE,bairro_upp
FORTALEZA,47508411035960,(85 ) 433 -2663,Fortaleza,CE,da Abolição ,CARTAO CEARA SEM FOME,PÃO DE AÇUCAR-1004-NAUTICO,Meireles,Alimentação,MEIRELES
FORTALEZA,47508411036002,(11) 3886-0106,Fortaleza,CE,Aguanambi ,CARTAO CEARA SEM FOME,PÃO DE AÇÚCAR 1398 AGUANAMBI,Fátima,Alimentação,FÁTIMA
FORTALEZA,47508411059711,11 3886-0106,Fortaleza,CE,Senador Virgílio Távora ,CARTAO CEARA SEM FOME,PÃO DE AÇUCAR-1298-VIRGILO TAVORA,Dionisio Torres,Alimentação,DIONISIO TORRES
FORTALEZA,47508411083930,(85) 3433-2625,Fortaleza,CE,Washington Soares ,CARTAO CEARA SEM FOME,PÃO DE AÇUCAR-2374-BUENA VISTA,Edson Queiroz,Alimentação,EDSON QUEIROZ
FORTALEZA,47508411093570,85 452-5395,Fortaleza,CE,Santos Dumont ,CARTAO CEARA SEM FOME,PÃO DE AÇUCAR-1220-SAO JOAO,Centro,Alimentação,CENTRO
FORTALEZA,47508411103125,11 3886-0106,Fortaleza,CE,Deputado Oswaldo Studart ,CARTAO CEARA SEM FOME,MERCADO EXTRA-1404-RODOVIARIA,Fátima,Alimentação,FÁTIMA
FORTALEZA,47508411106817,(85) 3433-9877,Fortaleza,CE,da Abolição ,CARTAO CEARA SEM FOME,PÃO DE AÇUCAR-1257-MUCURIPE,Meireles,Alimentação,MEIRELES
FORTALEZA,47508411107465,11 3886-0106,Fortaleza,CE,Dom Luís ,CARTAO CEARA SEM FOME,PÃO DE AÇUCAR-1249-SHOPPING ALDEOTA,Meireles,Alimentação,MEIRELES
FORTALEZA,47508411116880,(85  )  3433-5346,Fortaleza,CE,Bezerra de Menezes 571,CARTAO CEARA SEM FOME,PÃO DE AÇUCAR-2375-SAO GERARDO,São Gerardo,Alimentação,SÃO GERARDO
FORTALEZA,47613486000105,,Fortaleza,CE,Conselheiro Estelita 605,CARTAO CEARA SEM FOME,FRANCISCO JOSE BALTAZAR VIANA 16639790300,Centro,Mercado / Mini Mercado,CENTRO
FORTALEZA,47705848000180,(85) 9853-98123,Fortaleza,CE,Raimundo Ribeiro 98,CARTAO CEARA SEM FOME,MERCANTIL JM,Autran Nunes,Mercado / Mini Mercado,AUTRAN NUNES
FORTALEZA,47837751000120,(85) 8613-2371,Fortaleza,CE,Dezenove de Março 54,CARTAO CEARA SEM FOME,MR. JOHN YAKISSOBA,Mondubim,Restaurante,MONDUBIM
FORTALEZA,47843758000155,,Fortaleza,CE,José Pedra 1028,CARTAO CEARA SEM FOME,KI FRUTAS E VERDURAS,Parque Dois Irmãos,Mercado / Mini Mercado,PARQUE DOIS IRMÃOS
FORTALEZA,47940906000150,,Fortaleza,CE,Floro Bartolomeu 1012,CARTAO CEARA SEM FOME,RESTAURANTE E MERCEARIA DA VIVI,São João do Tauape,Restaurante,SÃO JOÃO DO TAUAPE
FORTALEZA,48159742000190,,Fortaleza,CE,Peri 940,CARTAO CEARA SEM FOME,MERCADINHO CARLINHO,Barra do Ceará,Mercado / Mini Mercado,BARRA DO CEARÁ
FORTALEZA,48196437000179,,Fortaleza,CE,Capitão Herminio 668,CARTAO CEARA SEM FOME,NOVO CORDEIRO,Parque Santa Maria,Supermercado,PARQUE SANTA MARIA
FORTALEZA,48201961000190,,Fortaleza,CE,Luiz Guimarães 88,CARTAO CEARA SEM FOME,MERCADINHO ZE DAS BANANAS,Presidente Kennedy,Mercado / Mini Mercado,PRESIDENTE KENNEDY
FORTALEZA,48219821000140,,Fortaleza,CE,General Clarindo de Queiroz 1745,CARTAO CEARA SEM FOME,PEIXARIA DO IRMAO,Centro,Peixaria,CENTRO
FORTALEZA,48271479000127,,Fortaleza,CE,Francisco Domingos 1388 A,CARTAO CEARA SEM FOME,SUPERMERCADO ATACADAO AGUIAR,Granja Portugal,Supermercado,GRANJA PORTUGAL
FORTALEZA,48326005000135,(85) 3219-7005,Fortaleza,CE,Monsenhor Tabosa 451,CARTAO CEARA SEM FOME,MARMITARIA E DE CASA,Centro,Restaurante,CENTRO
FORTALEZA,48368160000114,,Fortaleza,CE,L 1312,CARTAO CEARA SEM FOME,PEIXARIA E FRUTARIA O FLAVIO,Vila Velha,Peixaria,VILA VELHA
FORTALEZA,48683110000121,,Fortaleza,CE,Santa Maria 18,CARTAO CEARA SEM FOME,NANAS VARIEDADES,Antônio Diogo,Mercado / Mini Mercado,ANTÔNIO DIOGO
FORTALEZA,48720286000106,(85) 9139-6392,Fortaleza,CE,R LUIS TORRES 85,CARTAO CEARA SEM FOME,ACARAJE DO BAIANO EM FORTALEZA,Dendê,Restaurante,DENDÊ
FORTALEZA,48740785000165,(85) 8782-4749,Fortaleza,CE,Cônego Lima Sucupira 2304,CARTAO CEARA SEM FOME,LANCHE NET BAR E MARMITARIA,Itaoca,Restaurante,ITAOCA
FORTALEZA,48793884000105,,Fortaleza,CE,Gentil Pereira Junior 62,CARTAO CEARA SEM FOME,MERCANTIL SUPER BENDITO,Canindezinho,Mercado / Mini Mercado,CANINDEZINHO
FORTALEZA,48853845000156,,Fortaleza,CE,Taxista João Henrique 160,CARTAO CEARA SEM FOME,SM MERCADO,Pedras,Mercado / Mini Mercado,PEDRAS
FORTALEZA,48973365000129,(85) 9912-62727,Fortaleza,CE,Santa Clara do Pici 260,CARTAO CEARA SEM FOME,MERCADINHO DIAMANTE,Pici,Supermercado,PICI
FORTALEZA,48995473000100,,Fortaleza,CE,Major Celestino 767,CARTAO CEARA SEM FOME,KATHRYN TUDO TEM,Antônio Bezerra,Mercado / Mini Mercado,ANTÔNIO BEZERRA
FORTALEZA,49258659000131,(85) 9960-72622,Fortaleza,CE,Núbia Araújo Cavalcante 167,CARTAO CEARA SEM FOME,SUPER IP ALBUQUERQUE,Siqueira,Supermercado,SIQUEIRA
FORTALEZA,49267774000172,(85) 9993-44458,Fortaleza,CE,Joaquim Nabuco 1915,CARTAO CEARA SEM FOME,FRIGIHORTFRUTS,Aldeota,Mercado / Mini Mercado,ALDEOTA
FORTALEZA,49271681000111,,Fortaleza,CE,PADRE ANCHIETA - DE 321/322 A 938/939 733,CARTAO CEARA SEM FOME,MARMITEX DO DARI,Monte Castelo,Padaria,MONTE CASTELO
FORTALEZA,49297010000120,,Fortaleza,CE,José Hipólito 3125,CARTAO CEARA SEM FOME,KI DELICIA,Messejana,Padaria,MESSEJANA
FORTALEZA,49316527000119,(85) 8956-6200,Fortaleza,CE,Mozart Pinheiro de Lucena 3274,CARTAO CEARA SEM FOME,SUPER MAX,Quintino Cunha,Mercado / Mini Mercado,QUINTINO CUNHA
FORTALEZA,49390932000187,(85) 8775-2434,Fortaleza,CE,Francisco Sá 5481 A,CARTAO CEARA SEM FOME,CICERO MENEZES VASCONCELOS,Barra do Ceará,Padaria,BARRA DO CEARÁ
FORTALEZA,49409703000167,,Fortaleza,CE,Santiago 714,CARTAO CEARA SEM FOME,MERCADINHO LEAL,Serrinha,Mercado / Mini Mercado,SERRINHA
FORTALEZA,49563236000125,,Fortaleza,CE,José Mendonça 480,CARTAO CEARA SEM FOME,MERCADINHO O CARIRI,Parque Genibaú,Mercado / Mini Mercado,PARQUE GENIBAÚ
FORTALEZA,49591869000147,,Fortaleza,CE,Luciano Lira 492,CARTAO CEARA SEM FOME,MERCADINHO MIGUEL ARRAIS,Siqueira,Mercado / Mini Mercado,SIQUEIRA
FORTALEZA,49614748000173,,Fortaleza,CE,Guilherme Rocha 510,CARTAO CEARA SEM FOME,SOL PRODUTOS NATURAIS,Centro,Alimentação,CENTRO
FORTALEZA,49645119000100,(85) 9196-9283,Fortaleza,CE,Raimundo Estevão 373,CARTAO CEARA SEM FOME,RV MERCADINHO,Pedras,Mercado / Mini Mercado,PEDRAS
FORTALEZA,49665402000102,(85) 9114-0077,Fortaleza,CE,F 81,CARTAO CEARA SEM FOME,R&R CARNES,Prefeito José Walter,Restaurante,PREFEITO JOSÉ WALTER
FORTALEZA,49721037000106,(85) 8755-7692,Fortaleza,CE,D 630,CARTAO CEARA SEM FOME,SALGADINHO OFICIAL,Prefeito José Walter,Padaria,PREFEITO JOSÉ WALTER
FORTALEZA,49751785000123,(85) 9823-00336,Fortaleza,CE,Liberato Barroso 737,CARTAO CEARA SEM FOME,MARMITARIA TIA ROSA,Centro,Lanchonete,CENTRO
FORTALEZA,49889274000172,,Fortaleza,CE,Camélia 742,CARTAO CEARA SEM FOME,RESTAURANTE TO COM FOME,Cristo Redentor,Restaurante,CRISTO REDENTOR
FORTALEZA,49920400000104,(85) 8703-4459,Fortaleza,CE,8 60,CARTAO CEARA SEM FOME,MERCADINHO PENHA,Passaré,Mercado / Mini Mercado,PASSARÉ
FORTALEZA,49931775000170,,Fortaleza,CE,Maria Júlia 1536,CARTAO CEARA SEM FOME,FRIGORIFICO MC CARNES,Bom Jardim,Açougue,BOM JARDIM
FORTALEZA,49996627000133,(85) 9246-3854,Fortaleza,CE,Nossa Senhora das Graças 1254,CARTAO CEARA SEM FOME,NUBIA ANDRADE,Pirambu,Restaurante,PIRAMBU
FORTALEZA,50038275000192,(85) 9778-2700,Fortaleza,CE,1 sn,CARTAO CEARA SEM FOME,MERCANTIL M&D,Parque Presidente Vargas,Mercado / Mini Mercado,PARQUE PRESIDENTE VARGAS
FORTALEZA,50040851000136,(85) 3274-4196,Fortaleza,CE,Ana Brito 650,CARTAO CEARA SEM FOME,SUPER OLIVEIRA,Mondubim,Supermercado,MONDUBIM
FORTALEZA,50054523000199,(85) 3261-2781,Fortaleza,CE,Torres Câmara 428,CARTAO CEARA SEM FOME,VAQUEIRO GRILL,Aldeota,Mercado / Mini Mercado,ALDEOTA
FORTALEZA,50231852000168,(85) 9853-44439,Fortaleza,CE,Joaquim Ferreira 433,CARTAO CEARA SEM FOME,MERCADINHO DANIEL,Lagoa Redonda,Mercado / Mini Mercado,LAGOA REDONDA
FORTALEZA,50252362000148,(85) 9131-7651,Fortaleza,CE,Raimundo Bizarria 719,CARTAO CEARA SEM FOME,FRIGORIFICO LAEL,Floresta,Mercado / Mini Mercado,FLORESTA
FORTALEZA,50330082000100,(85) 9960-16059,Fortaleza,CE,Miguel Aragão 800,CARTAO CEARA SEM FOME,MARCOS GAS,Mondubim,Mercado / Mini Mercado,MONDUBIM
FORTALEZA,50331229000187,(85) 8603-3466,Fortaleza,CE,68 270,CARTAO CEARA SEM FOME,BUDEGA DO SERTAO,Prefeito José Walter,Mercado / Mini Mercado,PREFEITO JOSÉ WALTER
FORTALEZA,50512306000103,,Fortaleza,CE,do Trilho 1103,CARTAO CEARA SEM FOME,MERCADINHO ALEXANDRE,Moura Brasil,Alimentação,MOURA BRASIL
FORTALEZA,50631079000127,,Fortaleza,CE,Minas Gerais 490,CARTAO CEARA SEM FOME,ROBERTUSS SERVICOS E SOLUCOES,Pan Americano,Mercado / Mini Mercado,PAN AMERICANO
FORTALEZA,51167063000178,,Fortaleza,CE,Castelo de Castro 383,CARTAO CEARA SEM FOME,REI DAVI SUPERMERCADOS,Jangurussu,Supermercado,JANGURUSSU
FORTALEZA,51258528000104,,Fortaleza,CE,Demétrio Menezes 3467,CARTAO CEARA SEM FOME,REAL LANCHES,Padre Andrade,Lanchonete,PADRE ANDRADE
FORTALEZA,51294652000117,(85) 9999-16537,Fortaleza,CE,Cesário Lange 100,CARTAO CEARA SEM FOME,ATACADAO REIPHARMA,Messejana,Supermercado,MESSEJANA
FORTALEZA,51511265000195,(85) 9866-97855,Fortaleza,CE,311 59,CARTAO CEARA SEM FOME,SUPERMERCADO ERIVALDO,Conjunto Ceará,Mercado / Mini Mercado,CONJUNTO CEARÁ
FORTALEZA,51990546000178,,Fortaleza,CE,Olímpio Batista 149,CARTAO CEARA SEM FOME,CHABOM PRODUTOS NATURAIS,Canindezinho,Mercado / Mini Mercado,CANINDEZINHO
FORTALEZA,52938553000193,,Fortaleza,CE,35 1331,CARTAO CEARA SEM FOME,SUPERMERCADO EBENEZER,Jangurussu,Supermercado,JANGURUSSU
FORTALEZA,53196631000194,,Fortaleza,CE,Nelson Coelho 665,CARTAO CEARA SEM FOME,BARATAO CURIO,Lagoa Redonda,Supermercado,LAGOA REDONDA
FORTALEZA,53272273000151,,Fortaleza,CE,Ada Pimentel 1171 A,CARTAO CEARA SEM FOME,MERCADINHO DO PEIXE,Jangurussu,Mercado / Mini Mercado,JANGURUSSU
FORTALEZA,53384026000147,,Fortaleza,CE,João Vítor 1638,CARTAO CEARA SEM FOME,MERCADINHO E FRIGORIFICO O MACHADINHO,Siqueira,Mercado / Mini Mercado,SIQUEIRA
FORTALEZA,54093439000135,,Fortaleza,CE,Afonso Lopes 1415,CARTAO CEARA SEM FOME,MERCADINHO AGUIAR,Parque Dois Irmãos,Mercado / Mini Mercado,PARQUE DOIS IRMÃOS
FORTALEZA,54825350000116,,Fortaleza,CE,Minerva 39,CARTAO CEARA SEM FOME,SUPERMERCADO ARAGÃO,Parque Genibaú,Supermercado,PARQUE GENIBAÚ
FORTALEZA,54910123000199,,Fortaleza,CE,Professor Francisco Carlos 1245,CARTAO CEARA SEM FOME,MERCADINHO POPULAR,São Bento,Mercado / Mini Mercado,SÃO BENTO
FORTALEZA,55332474000122,,Fortaleza,CE,Doutor Periguari 290,CARTAO CEARA SEM FOME,AGUIAR SUPERMERCADO,Antônio Bezerra,Supermercado,ANTÔNIO BEZERRA
FORTALEZA,56345206000108,,Fortaleza,CE,Tebas 141,CARTAO CEARA SEM FOME,MERCADINHO DOURADO,Siqueira,Mercado / Mini Mercado,SIQUEIRA
FORTALEZA,57013763000194,,Fortaleza,CE,A 11 A,CARTAO CEARA SEM FOME,SUPER CAJAZEIRAS,Cajazeiras,Supermercado,CAJAZEIRAS
FORTALEZA,57240365000100,,Fortaleza,CE,Maria Mirtes Pereira 1291,CARTAO CEARA SEM FOME,NOSSA CASA EXPRESS,Passaré,Mercado / Mini Mercado,PASSARÉ
FORTALEZA,57930590000179,,Fortaleza,CE,Coronel Virgílio Nogueira 1074,CARTAO CEARA SEM FOME,DANIEL SUPERMERCADO,Granja Lisboa,Supermercado,GRANJA LISBOA
FORTALEZA,57930590000250,,Fortaleza,CE,IX 349,CARTAO CEARA SEM FOME,DANIEL SUPERMERCADOS,Canindezinho,Supermercado,CANINDEZINHO
FORTALEZA,58227771000104,,Fortaleza,CE,Padre Renato 1581,CARTAO CEARA SEM FOME,PADARIA NOVO SIQUEIRA,Siqueira,Padaria,SIQUEIRA
FORTALEZA,58480045000190,,Fortaleza,CE,Umarizeiras 2137 A,CARTAO CEARA SEM FOME,O PONTO CERTO DA ECONOMIA,Parque Presidente Vargas,Supermercado,PARQUE PRESIDENTE VARGAS
FORTALEZA,59258535000100,,Fortaleza,CE,Betel 1841,CARTAO CEARA SEM FOME,SUPER VIEIRA,Dendê,Mercado / Mini Mercado,DENDÊ
FORTALEZA,59455969000108,,Fortaleza,CE,Monte Cristo 7563,CARTAO CEARA SEM FOME,MERCANTIL QUEIROZ,Aerolândia,Mercado / Mini Mercado,AEROLÂNDIA
FORTALEZA,59788340000171,,Fortaleza,CE,Francisco Calaça 232,CARTAO CEARA SEM FOME,MERCADINHO CASA BRANCA,Barra do Ceará,Mercado / Mini Mercado,BARRA DO CEARÁ
FORTALEZA,63363279000198,,Fortaleza,CE,Nossa Senhora das Graças 1156,CARTAO CEARA SEM FOME,MERCADINHO O MOISES,Pirambu,Mercado / Mini Mercado,PIRAMBU
FORTALEZA,63378665000153,(08) 5348-89984,Fortaleza,CE,Godofredo Maciel ,CARTAO CEARA SEM FOME,PINHEIRO SUPERMERCADO,Parangaba,Supermercado,PARANGABA
FORTALEZA,63379986000172,(85) 9843-31446,Fortaleza,CE,Antônio Gentil 1217,CARTAO CEARA SEM FOME,SUPERMERCADO SARAIVA,Sapiranga,Supermercado,SAPIRANGA
FORTALEZA,63383442000184,(85) 3272-6642,Fortaleza,CE,Tenente Barbosa 115,CARTAO CEARA SEM FOME,FRIGOFRUTA PINHEIRO,Alto da Balança,Açougue,ALTO DA BALANÇA
FORTALEZA,63549356000107,(85) 3294-0477,Fortaleza,CE,Gonçalo Coelho 1446,CARTAO CEARA SEM FOME,M. G. MERCEARIA,Parque Genibaú,Mercado / Mini Mercado,PARQUE GENIBAÚ
FORTALEZA,63552947000125,,Fortaleza,CE,Raimundo Frota 585,CARTAO CEARA SEM FOME,MERCADINHO,Barra do Ceará,Mercado / Mini Mercado,BARRA DO CEARÁ
FORTALEZA,63560221000134,,Fortaleza,CE,DESEMBARGADOR PRAXEDES 1995,CARTAO CEARA SEM FOME,BAYMA S,Vila União,Mercado / Mini Mercado,VILA UNIÃO
FORTALEZA,63563647000575,(85) 3291-2233,Fortaleza,CE,General Rabelo 447,CARTAO CEARA SEM FOME,MERCANTIL MEDEIROS LTDA,Siqueira,Supermercado,SIQUEIRA
FORTALEZA,63563647000656,,Fortaleza,CE,Evaldo Braga 821,CARTAO CEARA SEM FOME,MERCANTIL MEDEIROS,Conjunto Palmeiras,Supermercado,CONJUNTO PALMEIRAS
FORTALEZA,63564801000108,(85) 9969-51120,Fortaleza,CE,Jaqueline 53,CARTAO CEARA SEM FOME,CCA CE,São João do Tauape,Cooperativa,SÃO JOÃO DO TAUAPE
FORTALEZA,69360758000137,(85) 3496-4081,Fortaleza,CE,MELO DE OLIVEIRA 725,CARTAO CEARA SEM FOME,COMERCIAL MOTA,João XXIII,Alimentação,JOÃO XXIII
FORTALEZA,69361376000128,(85) 3111-0626,Fortaleza,CE,Lavras do Sul 146,CARTAO CEARA SEM FOME,SUPERMERCADO PARENTE,Autran Nunes,Supermercado,AUTRAN NUNES
FORTALEZA,69369791000128,(85) 3484-9793,FORTALEZA,CE,TRAVESSA MACAU 120,CARTAO CEARA SEM FOME,MERCADINHO BOM PREÇO,BONSUCESSO,Refeição,BONSUCESSO
FORTALEZA,69704674000173,(85) 3484-1475,Fortaleza,CE,Rubi 7,CARTAO CEARA SEM FOME,MERCADINHO Q BARATO,Mondubim,Mercado / Mini Mercado,MONDUBIM
FORTALEZA,69707172000104,,Fortaleza,CE,Manuel da Nóbrega 274,CARTAO CEARA SEM FOME,J ANTONIO BEZERRA,Manuel Sátiro,Supermercado,MANUEL SÁTIRO
FORTALEZA,72103641000182,(81) 3286-1161,FORTALEZA,CE,RUA CARLOS GONDIN 329,CARTAO CEARA SEM FOME,MERCADINHO DA GENTE,JARDIM GUANABARA,Mercado / Mini Mercado,JARDIM GUANABARA
FORTALEZA,72120199000283,(85) 3099-7733,Fortaleza,CE,BARAO DO CRATO 1041,CARTAO CEARA SEM FOME,EXITO MERCANTIL,Monte Castelo,Supermercado,MONTE CASTELO
FORTALEZA,72120199000445,,Fortaleza,CE,Washington Soares 600,CARTAO CEARA SEM FOME,EXITO SUPERMERCADO,Patriolino Ribeiro,Supermercado,PATRIOLINO RIBEIRO
FORTALEZA,72203359000177,(85) 3493-1718,Fortaleza,CE,105 54,CARTAO CEARA SEM FOME,MERCADINHO TROPICAL,Parque Dois Irmãos,Mercado / Mini Mercado,PARQUE DOIS IRMÃOS
FORTALEZA,72257918000121,(85) 3274-4704,Fortaleza,CE,José Moreira 546,CARTAO CEARA SEM FOME,PEDRO LOPES NOBRE,Parque Santa Maria,Mercado / Mini Mercado,PARQUE SANTA MARIA
FORTALEZA,72284284000287,(85) 9814-63377,Fortaleza,CE,Presidente Castelo Branco 3936,CARTAO CEARA SEM FOME,ALBERTO FRUTAS,Carlito Pamplona,Alimentação,CARLITO PAMPLONA
FORTALEZA,72320336000142,(85) 3212-8484,Fortaleza,CE,do Patrocínio 10,CARTAO CEARA SEM FOME,AGP PIMENTINHA,Centro,Mercado / Mini Mercado,CENTRO
FORTALEZA,72336092000196,(85) 3245-4587,Fortaleza,CE,R BOM JESUS 1409,CARTAO CEARA SEM FOME,MERCADINHO SOARES,Centro,Mercado / Mini Mercado,CENTRO
FORTALEZA,73446890000133,(85) 3022-1070,Fortaleza,CE,Professor Costa Mendes 609,CARTAO CEARA SEM FOME,DELICATESSEM MENDES,Bom Futuro,Padaria,BOM FUTURO
FORTALEZA,73446890000214,(85) 3022-1070,Fortaleza,CE,Vicente Padilha 103,CARTAO CEARA SEM FOME,MENDES DELICATESSEM,Vila União,Padaria,VILA UNIÃO
FORTALEZA,73446890000303,(85) 3022-1070,Fortaleza,CE,Barão de Studart 777,CARTAO CEARA SEM FOME,MENDES DELICATESSEN,Aldeota,Padaria,ALDEOTA
FORTALEZA,73575078000108,(85) 3087-9115,Fortaleza,CE,Senador Pompeu ,CARTAO CEARA SEM FOME,NATUREZA PURA ALIMEN,Centro,Refeição,CENTRO
FORTALEZA,74010216000174,(85) 4141-4981,Fortaleza,CE,R TRES 64,CARTAO CEARA SEM FOME,MERCADINHO CONFIANCA,Maraponga,Mercado / Mini Mercado,MARAPONGA
FORTALEZA,86979903000181,,Fortaleza,CE,Professor José Henrique 27,CARTAO CEARA SEM FOME,MESSE PLAST,Messejana,Padaria,MESSEJANA
FORTIM,1733241000102,(88) 9822-32657,Fortim,CE,JOAQUIM PERGENTINO 19,CARTAO CEARA SEM FOME,MERCADINHO OLIVEIRA,Centro,Mercado / Mini Mercado,CENTRO
FORTIM,2616037000174,,Fortim,CE,ANTONIO SOUSA FILHO 298,CARTAO CEARA SEM FOME,MERCADINHO PEREIRA,Centro,Mercado / Mini Mercado,CENTRO
FORTIM,8701648000288,(88) 9923-84038,Fortim,CE,AV JOAQUIM CRISOSTOMO 938,CARTAO CEARA SEM FOME,SUPER COMPLEXO SAO JOSE,Centro,Supermercado,CENTRO
FORTIM,9206703000145,(88) 3413-1217,Fortim,CE,R JOAQUIM PERGENTINO MAIA 279,CARTAO CEARA SEM FOME,MINIBOX FORTIM,Centro,Supermercado,CENTRO
FORTIM,9206703000498,,Fortim,CE,AV JOAQUIM CRISOSTOMO 1300,CARTAO CEARA SEM FOME,MINIBOX FORTIM MALL,Centro,Supermercado,CENTRO
FORTIM,9489729000148,,Fortim,CE,R JOAQUIM CRISOSTOMO 1010,CARTAO CEARA SEM FOME,MERCADINHO SERAFIM,Centro,Mercado / Mini Mercado,CENTRO
FORTIM,12116090000160,,Fortim,CE,R MAURO CAVALCANTE SN,CARTAO CEARA SEM FOME,FRANCINEIDE DA COSTA SOUZA,Centro,Mercado / Mini Mercado,CENTRO
FORTIM,63353718000181,,Fortim,CE,R RAIMUNDO GURGEL MAIA 734,CARTAO CEARA SEM FOME,F F NETO MERCEARIA,Centro,Mercado / Mini Mercado,CENTRO
FRECHEIRINHA,24550983000106,,Frecheirinha,CE,antonio pereira de lira 120,CARTAO CEARA SEM FOME,ANA CAROLINA SOARES REIS COSTA,Centro,Mercado / Mini Mercado,CENTRO
FRECHEIRINHA,29045055000523,,Frecheirinha,CE,R NOBERTO RODRIGUES 1046,CARTAO CEARA SEM FOME,VAREJAO SUPER BARATO FRECHEIRINHA,Centro,Mercado / Mini Mercado,CENTRO
FRECHEIRINHA,29426922000147,(88) 9949-61460,Frecheirinha,CE,REGINO CUSTODIO 77,CARTAO CEARA SEM FOME,COMERCIAL PONTES,Centro,Mercado / Mini Mercado,CENTRO
FRECHEIRINHA,39860294000167,(88) 9927-96939,Frecheirinha,CE,R CAPITAO JOAQUIM FRANCISCO 0,CARTAO CEARA SEM FOME,SUPER BARATEIRO,Centro,Supermercado,CENTRO
FRECHEIRINHA,54894406000194,,Frecheirinha,CE,R CAPITAO JOAQUIM FRANCISCO 1160,CARTAO CEARA SEM FOME,MERCANTIL PAGUE MENOS,Centro,Mercado / Mini Mercado,CENTRO
FRECHEIRINHA,73784878000139,,Frecheirinha,CE,noberto rodrigues sn,CARTAO CEARA SEM FOME,OSMAR COSTA DA SILVA,Centro,Mercado / Mini Mercado,CENTRO
GENERAL SAMPAIO,7559404000169,(85) 9876-73621,General Sampaio,CE,DELFINO GOMES 23,CARTAO CEARA SEM FOME,COMERCIAL OLIVEIRA,Centro,Mercado / Mini Mercado,CENTRO
GENERAL SAMPAIO,7955101000165,(85) 3235-1295,General Sampaio,CE,R JOSE SEVERINO FILHO 16,CARTAO CEARA SEM FOME,RAIMUNDO NONATO SOARES DE LIMA,Centro,Supermercado,CENTRO
GENERAL SAMPAIO,12654728000116,(85) 3343-0395,General Sampaio,CE,R JOSE SEVERINO FILHO 252,CARTAO CEARA SEM FOME,MERCADINHO O WALBER,Centro,Mercado / Mini Mercado,CENTRO
GENERAL SAMPAIO,26232845000104,,General Sampaio,CE,R FILOMENA BARBOSA DE OLIVEIRA 01,CARTAO CEARA SEM FOME,MERCADINHO SR VALDO,Centro,Mercado / Mini Mercado,CENTRO
GENERAL SAMPAIO,30289489000124,(85) 9870-51810,General Sampaio,CE,AV JOSE SEVERINO FILHO 2710,CARTAO CEARA SEM FOME,MARINHEIRO SUPERMERCADO,Centro,Supermercado,CENTRO
GENERAL SAMPAIO,35230532000108,,General Sampaio,CE,AV AVENIDA JOSE FELIX 579,CARTAO CEARA SEM FOME,AVMIL,Centro,Mercado / Mini Mercado,CENTRO
GENERAL SAMPAIO,42789334000136,,General Sampaio,CE,R JOSE FELIX 587,CARTAO CEARA SEM FOME,MERCADINHO JN,Centro,Mercado / Mini Mercado,CENTRO
GRANJA,5018831000104,,Granja,CE,da independencia 708,CARTAO CEARA SEM FOME,RAIMUNDO FREIRE ALVES,Centro,Mercado / Mini Mercado,CENTRO
GRANJA,8058628000150,,Granja,CE,R PEDRO PORTELA 509,CARTAO CEARA SEM FOME,MERCADINHO PORTELA,Centro,Mercado / Mini Mercado,CENTRO
GRANJA,8484912000279,,Granja,CE,R FRANCISCO SOUSA 292,CARTAO CEARA SEM FOME,SUPER ATACAREJO O HELENO,Centro,Supermercado,CENTRO
GRANJA,8743879000173,,Granja,CE,R PESSOA ANTA 682,CARTAO CEARA SEM FOME,SACOLAO IBIAPABA,Centro,Mercado / Mini Mercado,CENTRO
GRANJA,9135728000103,,Granja,CE,CRG DA RAIZ 01,CARTAO CEARA SEM FOME,GRANJA 2 CORACOES,Centro,Mercado / Mini Mercado,CENTRO
GRANJA,11090114000196,,Granja,CE,R MARTINIANO FONTENELE 409,CARTAO CEARA SEM FOME,MERCADINHO NOSSA SENHORA DA CONCEICAO,Centro,Mercado / Mini Mercado,CENTRO
GRANJA,12219245000193,,Granja,CE,R DA GUARITA 1034 A,CARTAO CEARA SEM FOME,JR VARIEDADES,Centro,Mercado / Mini Mercado,CENTRO
GRANJA,12975890000136,,Granja,CE,TIAGO RIBAS 272,CARTAO CEARA SEM FOME,MERCADINHO CONFIANCA VARIEDADES,Centro,Mercado / Mini Mercado,CENTRO
GRANJA,15297786000128,(88) 9929-11641,Granja,CE,R OLAVO OLIVEIRA' 129,CARTAO CEARA SEM FOME,FRIGORIFICO BETINHO,Centro,Frigorifico,CENTRO
GRANJA,18504939000159,,Granja,CE,R PESSOA ANTA 530,CARTAO CEARA SEM FOME,MERCANTIL ONOFRE,Centro,Mercado / Mini Mercado,CENTRO
GRANJA,20615424000178,,Granja,CE,AV PREFEITO FRANCISCO SOUSA 188,CARTAO CEARA SEM FOME,ELE MERCADINHO,Centro,Mercado / Mini Mercado,CENTRO
GRANJA,21211165000182,,Granja,CE,R CEL JOSE ELIAS 327,CARTAO CEARA SEM FOME,MERCADINHO DONA ROZA,Centro,Mercado / Mini Mercado,CENTRO
GRANJA,21931287000143,(88) 9971-28471,Granja,CE,VL CAJUEIRO DOS COUTINHOS 20,CARTAO CEARA SEM FOME,MERCEARIA DA GILDETE,Centro,Mercado / Mini Mercado,CENTRO
